"test_id","lab_id","BMP_id","bottle_id","interval_id","time_d","substrate","ISR","SMP"
249,10,260,967,53196,0.6,"SC",0.87,12.18
249,10,260,967,53197,0.7,"SC",0.87,13.16
249,10,260,967,53198,0.8,"SC",0.87,14.04
249,10,260,967,53199,0.9,"SC",0.87,15.43
249,10,260,967,53200,1,"SC",0.87,16.35
249,10,260,967,53201,1.1,"SC",0.87,17.62
249,10,260,967,53202,1.2,"SC",0.87,18.23
249,10,260,967,53203,1.3,"SC",0.87,19.1
249,10,260,967,53204,1.4,"SC",0.87,19.67
249,10,260,967,53205,1.5,"SC",0.87,20.25
249,10,260,967,53206,1.6,"SC",0.87,21.09
249,10,260,967,53207,1.7,"SC",0.87,21.59
249,10,260,967,53208,1.8,"SC",0.87,22.11
249,10,260,967,53209,1.9,"SC",0.87,22.97
249,10,260,967,53210,2,"SC",0.87,23.57
249,10,260,967,53211,2.1,"SC",0.87,24.52
249,10,260,967,53212,2.2,"SC",0.87,25.17
249,10,260,967,53213,2.3,"SC",0.87,26.24
249,10,260,967,53214,2.4,"SC",0.87,26.96
249,10,260,967,53215,2.5,"SC",0.87,27.66
249,10,260,967,53216,2.6,"SC",0.87,28.75
249,10,260,967,53217,2.7,"SC",0.87,29.51
249,10,260,967,53218,2.8,"SC",0.87,30.31
249,10,260,967,53219,2.9,"SC",0.87,31.49
249,10,260,967,53220,3,"SC",0.87,32.29
249,10,260,967,53221,3.1,"SC",0.87,33.43
249,10,260,967,53222,3.2,"SC",0.87,34.17
249,10,260,967,53223,3.3,"SC",0.87,35.29
249,10,260,967,53224,3.4,"SC",0.87,36.07
249,10,260,967,53225,3.5,"SC",0.87,36.86
249,10,260,967,53226,3.6,"SC",0.87,38.14
249,10,260,967,53227,3.7,"SC",0.87,39.01
249,10,260,967,53228,3.8,"SC",0.87,39.98
249,10,260,967,53229,3.9,"SC",0.87,41.42
249,10,260,967,53230,4,"SC",0.87,42.39
249,10,260,967,53231,4.1,"SC",0.87,43.78
249,10,260,967,53232,4.2,"SC",0.87,44.65
249,10,260,967,53233,4.3,"SC",0.87,45.82
249,10,260,967,53234,4.4,"SC",0.87,46.56
249,10,260,967,53235,4.5,"SC",0.87,47.31
249,10,260,967,53236,4.6,"SC",0.87,48.39
249,10,260,967,53237,4.7,"SC",0.87,49.11
249,10,260,967,53238,4.8,"SC",0.87,49.85
249,10,260,967,53239,4.9,"SC",0.87,50.87
249,10,260,967,53240,5,"SC",0.87,51.59
249,10,260,967,53241,5.1,"SC",0.87,52.68
249,10,260,967,53242,5.2,"SC",0.87,53.44
249,10,260,967,53243,5.3,"SC",0.87,54.52
249,10,260,967,53244,5.4,"SC",0.87,55.26
249,10,260,967,53245,5.5,"SC",0.87,56
249,10,260,967,53246,5.6,"SC",0.87,57.11
249,10,260,967,53247,5.7,"SC",0.87,57.9
249,10,260,967,53248,5.8,"SC",0.87,58.64
249,10,260,967,53249,5.9,"SC",0.87,59.75
249,10,260,967,53250,6,"SC",0.87,60.58
249,10,260,967,53251,6.1,"SC",0.87,61.74
249,10,260,967,53252,6.2,"SC",0.87,62.48
249,10,260,967,53253,6.3,"SC",0.87,63.71
249,10,260,967,53254,6.4,"SC",0.87,64.52
249,10,260,967,53255,6.5,"SC",0.87,65.35
249,10,260,967,53256,6.6,"SC",0.87,66.68
249,10,260,967,53257,6.7,"SC",0.87,67.53
249,10,260,967,53258,6.8,"SC",0.87,68.43
249,10,260,967,53259,6.9,"SC",0.87,69.78
249,10,260,967,53260,7,"SC",0.87,70.67
249,10,260,967,53261,7.1,"SC",0.87,72.06
249,10,260,967,53262,7.2,"SC",0.87,72.97
249,10,260,967,53263,7.3,"SC",0.87,74.37
249,10,260,967,53264,7.4,"SC",0.87,75.35
249,10,260,967,53265,7.5,"SC",0.87,76.32
249,10,260,967,53266,7.6,"SC",0.87,77.79
249,10,260,967,53267,7.7,"SC",0.87,78.79
249,10,260,967,53268,7.8,"SC",0.87,79.77
249,10,260,967,53269,7.9,"SC",0.87,81.35
249,10,260,967,53270,8,"SC",0.87,82.4
249,10,260,967,53271,8.1,"SC",0.87,84.02
249,10,260,967,53272,8.2,"SC",0.87,85.11
249,10,260,967,53273,8.3,"SC",0.87,86.83
249,10,260,967,53274,8.4,"SC",0.87,87.92
249,10,260,967,53275,8.5,"SC",0.87,89.08
249,10,260,967,53276,8.6,"SC",0.87,90.83
249,10,260,967,53277,8.7,"SC",0.87,92.07
249,10,260,967,53278,8.8,"SC",0.87,93.27
249,10,260,967,53279,8.9,"SC",0.87,95.15
249,10,260,967,53280,9,"SC",0.87,96.39
249,10,260,967,53281,9.1,"SC",0.87,98.41
249,10,260,967,53282,9.2,"SC",0.87,99.73
249,10,260,967,53283,9.3,"SC",0.87,101.77
249,10,260,967,53284,9.4,"SC",0.87,103.16
249,10,260,967,53285,9.5,"SC",0.87,104.52
249,10,260,967,53286,9.6,"SC",0.87,106.68
249,10,260,967,53287,9.7,"SC",0.87,108.06
249,10,260,967,53288,9.8,"SC",0.87,109.53
249,10,260,967,53289,9.9,"SC",0.87,111.71
249,10,260,967,53290,10,"SC",0.87,113.28
249,10,260,967,53291,10.1,"SC",0.87,115.55
249,10,260,967,53292,10.2,"SC",0.87,117.12
249,10,260,967,53293,10.3,"SC",0.87,119.48
249,10,260,967,53294,10.4,"SC",0.87,121.18
249,10,260,967,53295,10.5,"SC",0.87,122.81
249,10,260,967,53296,10.6,"SC",0.87,125.37
249,10,260,967,53297,10.7,"SC",0.87,127.06
249,10,260,967,53298,10.8,"SC",0.87,128.79
249,10,260,967,53299,10.9,"SC",0.87,131.38
249,10,260,967,53300,11,"SC",0.87,133.19
249,10,260,967,53301,11.1,"SC",0.87,135.98
249,10,260,967,53302,11.2,"SC",0.87,137.83
249,10,260,967,53303,11.3,"SC",0.87,140.65
249,10,260,967,53304,11.4,"SC",0.87,142.62
249,10,260,967,53305,11.5,"SC",0.87,144.52
249,10,260,967,53306,11.6,"SC",0.87,147.62
249,10,260,967,53307,11.7,"SC",0.87,149.63
249,10,260,967,53308,11.8,"SC",0.87,151.65
249,10,260,967,53309,11.9,"SC",0.87,154.78
249,10,260,967,53310,12,"SC",0.87,156.9
249,10,260,967,53311,12.1,"SC",0.87,160.08
249,10,260,967,53312,12.2,"SC",0.87,162.23
249,10,260,967,53313,12.3,"SC",0.87,165.54
249,10,260,967,53314,12.4,"SC",0.87,167.79
249,10,260,967,53315,12.5,"SC",0.87,170.08
249,10,260,967,53316,12.6,"SC",0.87,173.47
249,10,260,967,53317,12.7,"SC",0.87,175.79
249,10,260,967,53318,12.8,"SC",0.87,178.1
249,10,260,967,53319,12.9,"SC",0.87,181.62
249,10,260,967,53320,13,"SC",0.87,184.04
249,10,260,967,53321,13.1,"SC",0.87,187.59
249,10,260,967,53322,13.2,"SC",0.87,190.03
249,10,260,967,53323,13.3,"SC",0.87,193.87
249,10,260,967,53324,13.4,"SC",0.87,196.39
249,10,260,967,53325,13.5,"SC",0.87,198.92
249,10,260,967,53326,13.6,"SC",0.87,202.82
249,10,260,967,53327,13.7,"SC",0.87,205.4
249,10,260,967,53328,13.8,"SC",0.87,208.11
249,10,260,967,53329,13.9,"SC",0.87,212.16
249,10,260,967,53330,14,"SC",0.87,214.94
249,10,260,967,53331,14.1,"SC",0.87,219.04
249,10,260,967,53332,14.2,"SC",0.87,221.83
249,10,260,967,53333,14.3,"SC",0.87,226.12
249,10,260,967,53334,14.4,"SC",0.87,228.96
249,10,260,967,53335,14.5,"SC",0.87,231.93
249,10,260,967,53336,14.6,"SC",0.87,236.31
249,10,260,967,53337,14.7,"SC",0.87,239.24
249,10,260,967,53338,14.8,"SC",0.87,242.28
249,10,260,967,53339,14.9,"SC",0.87,246.71
249,10,260,967,53340,15,"SC",0.87,249.76
249,10,260,967,53341,15.1,"SC",0.87,254.32
249,10,260,967,53342,15.2,"SC",0.87,257.2
249,10,260,967,53343,15.3,"SC",0.87,261.69
249,10,260,967,53344,15.4,"SC",0.87,264.58
249,10,260,967,53345,15.5,"SC",0.87,267.57
249,10,260,967,53346,15.6,"SC",0.87,271.95
249,10,260,967,53347,15.7,"SC",0.87,274.96
249,10,260,967,53348,15.8,"SC",0.87,277.82
249,10,260,967,53349,15.9,"SC",0.87,282.18
249,10,260,967,53350,16,"SC",0.87,285.15
249,10,260,967,53351,16.1,"SC",0.87,289.43
249,10,260,967,53352,16.2,"SC",0.87,292.36
249,10,260,967,53353,16.3,"SC",0.87,296.75
249,10,260,967,53354,16.4,"SC",0.87,299.8
249,10,260,967,53355,16.5,"SC",0.87,302.7
249,10,260,967,53356,16.6,"SC",0.87,307.12
249,10,260,967,53357,16.7,"SC",0.87,309.99
249,10,260,967,53358,16.8,"SC",0.87,312.82
249,10,260,967,53359,16.9,"SC",0.87,316.98
249,10,260,967,53360,17,"SC",0.87,319.67
249,10,260,967,53361,17.1,"SC",0.87,323.68
249,10,260,967,53362,17.2,"SC",0.87,326.21
249,10,260,967,53363,17.3,"SC",0.87,330.12
249,10,260,967,53364,17.4,"SC",0.87,332.57
249,10,260,967,53365,17.5,"SC",0.87,334.97
249,10,260,967,53366,17.6,"SC",0.87,338.48
249,10,260,967,53367,17.7,"SC",0.87,340.66
249,10,260,967,53368,17.8,"SC",0.87,342.85
249,10,260,967,53369,17.9,"SC",0.87,346.05
249,10,260,967,53370,18,"SC",0.87,348.25
249,10,260,967,53371,18.1,"SC",0.87,351.57
249,10,260,967,53372,18.2,"SC",0.87,353.71
249,10,260,967,53373,18.3,"SC",0.87,356.98
249,10,260,967,53374,18.4,"SC",0.87,359.23
249,10,260,967,53375,18.5,"SC",0.87,361.47
249,10,260,967,53376,18.6,"SC",0.87,364.94
249,10,260,967,53377,18.7,"SC",0.87,367.25
249,10,260,967,53378,18.8,"SC",0.87,369.53
249,10,260,967,53379,18.9,"SC",0.87,372.8
249,10,260,967,53380,19,"SC",0.87,374.68
249,10,260,967,53381,19.1,"SC",0.87,376.6
249,10,260,967,53382,19.2,"SC",0.87,377.53
249,10,260,967,53383,19.3,"SC",0.87,378.73
249,10,260,967,53384,19.4,"SC",0.87,379.42
249,10,260,967,53385,19.5,"SC",0.87,380.06
249,10,260,967,53386,19.6,"SC",0.87,381.02
249,10,260,967,53387,19.7,"SC",0.87,381.65
249,10,260,967,53388,19.8,"SC",0.87,382.26
249,10,260,967,53389,19.9,"SC",0.87,383.19
249,10,260,967,53390,20,"SC",0.87,383.85
249,10,260,967,53391,20.1,"SC",0.87,384.72
249,10,260,967,53392,20.2,"SC",0.87,385.33
249,10,260,967,53393,20.3,"SC",0.87,386.24
249,10,260,967,53394,20.4,"SC",0.87,386.86
249,10,260,967,53395,20.5,"SC",0.87,387.46
249,10,260,967,53396,20.6,"SC",0.87,388.38
249,10,260,967,53397,20.7,"SC",0.87,389.04
249,10,260,967,53398,20.8,"SC",0.87,389.77
249,10,260,967,53399,20.9,"SC",0.87,390.82
249,10,260,967,53400,21,"SC",0.87,391.59
249,10,260,967,53401,21.1,"SC",0.87,392.87
249,10,260,967,53402,21.2,"SC",0.87,393.78
249,10,260,967,53403,21.3,"SC",0.87,395.31
249,10,260,967,53404,21.4,"SC",0.87,396.41
249,10,260,967,53405,21.5,"SC",0.87,397.57
249,10,260,967,53406,21.6,"SC",0.87,399.17
249,10,260,967,53407,21.7,"SC",0.87,400.05
249,10,260,967,53408,21.8,"SC",0.87,400.73
249,10,260,967,53409,21.9,"SC",0.87,401.42
249,10,260,967,53410,22,"SC",0.87,401.82
249,10,260,967,53411,22.1,"SC",0.87,402.41
249,10,260,967,53412,22.2,"SC",0.87,402.8
249,10,260,967,53413,22.3,"SC",0.87,403.34
249,10,260,967,53414,22.4,"SC",0.87,403.69
249,10,260,967,53415,22.5,"SC",0.87,404.05
249,10,260,967,53416,22.6,"SC",0.87,404.57
249,10,260,967,53417,22.7,"SC",0.87,404.96
249,10,260,967,53418,22.8,"SC",0.87,405.33
249,10,260,967,53419,22.9,"SC",0.87,405.86
249,10,260,967,53420,23,"SC",0.87,406.21
249,10,260,967,53421,23.1,"SC",0.87,406.69
249,10,260,967,53422,23.2,"SC",0.87,407.03
249,10,260,967,53423,23.3,"SC",0.87,407.54
249,10,260,967,53424,23.4,"SC",0.87,407.83
249,10,260,967,53425,23.5,"SC",0.87,408.14
249,10,260,967,53426,23.6,"SC",0.87,408.58
249,10,260,967,53427,23.7,"SC",0.87,408.86
249,10,260,967,53428,23.8,"SC",0.87,409.13
249,10,260,967,53429,23.9,"SC",0.87,409.56
249,10,260,967,53430,24,"SC",0.87,409.93
249,10,260,967,53431,24.1,"SC",0.87,410.36
249,10,260,967,53432,24.2,"SC",0.87,410.67
249,10,260,967,53433,24.3,"SC",0.87,411.12
249,10,260,967,53434,24.4,"SC",0.87,411.39
249,10,260,967,53435,24.5,"SC",0.87,411.67
249,10,260,967,53436,24.6,"SC",0.87,412.1
249,10,260,967,53437,24.7,"SC",0.87,412.39
249,10,260,967,53438,24.8,"SC",0.87,412.66
249,10,260,967,53439,24.9,"SC",0.87,413.09
249,10,260,967,53440,25,"SC",0.87,413.38
249,10,260,967,53441,25.1,"SC",0.87,413.82
249,10,260,967,53442,25.2,"SC",0.87,414.1
249,10,260,967,53443,25.3,"SC",0.87,414.5
249,10,260,967,53444,25.4,"SC",0.87,414.78
249,10,260,967,53445,25.5,"SC",0.87,415.06
249,10,260,967,53446,25.6,"SC",0.87,415.48
249,10,260,967,53447,25.7,"SC",0.87,415.76
249,10,260,967,53448,25.8,"SC",0.87,416.03
249,10,260,967,53449,25.9,"SC",0.87,416.41
249,10,260,967,53450,26,"SC",0.87,416.66
249,10,260,967,53451,26.1,"SC",0.87,417.04
249,10,260,967,53452,26.2,"SC",0.87,417.29
249,10,260,967,53453,26.3,"SC",0.87,417.66
249,10,260,967,53454,26.4,"SC",0.87,417.91
249,10,260,967,53455,26.5,"SC",0.87,418.16
249,10,260,967,53456,26.6,"SC",0.87,418.52
249,10,260,967,53457,26.7,"SC",0.87,418.79
249,10,260,967,53458,26.8,"SC",0.87,419.05
249,10,260,967,53459,26.9,"SC",0.87,419.4
249,10,260,967,53460,27,"SC",0.87,419.7
249,10,260,967,53461,27.1,"SC",0.87,420.13
249,10,260,967,53462,27.2,"SC",0.87,420.4
249,10,260,967,53463,27.3,"SC",0.87,420.8
249,10,260,967,53464,27.4,"SC",0.87,421.07
249,10,260,967,53465,27.5,"SC",0.87,421.33
249,10,260,967,53466,27.6,"SC",0.87,421.74
249,10,260,967,53467,27.7,"SC",0.87,422.03
249,10,260,967,53468,27.8,"SC",0.87,422.31
249,10,260,967,53469,27.9,"SC",0.87,422.7
249,10,260,967,53470,28,"SC",0.87,422.91
249,10,260,967,53471,28.1,"SC",0.87,423.23
249,10,260,967,53472,28.2,"SC",0.87,423.43
249,10,260,967,53473,28.3,"SC",0.87,423.72
249,10,260,967,53474,28.4,"SC",0.87,423.9
249,10,260,967,53475,28.5,"SC",0.87,424.07
249,10,260,967,53476,28.6,"SC",0.87,424.32
249,10,260,967,53477,28.7,"SC",0.87,424.5
249,10,260,967,53478,28.8,"SC",0.87,424.68
249,10,260,967,53479,28.9,"SC",0.87,424.95
249,10,260,967,53480,29,"SC",0.87,425.15
249,10,260,967,53481,29.1,"SC",0.87,425.44
249,10,260,967,53482,29.2,"SC",0.87,425.64
249,10,260,967,53483,29.3,"SC",0.87,425.94
249,10,260,967,53484,29.4,"SC",0.87,426.14
249,10,260,967,53485,29.5,"SC",0.87,426.32
249,10,260,967,53486,29.6,"SC",0.87,426.59
249,10,260,967,53487,29.7,"SC",0.87,426.77
249,10,260,967,53488,29.8,"SC",0.87,426.97
249,10,260,967,53489,29.9,"SC",0.87,427.27
249,10,260,967,53490,30,"SC",0.87,427.48
249,10,260,967,53491,30.1,"SC",0.87,427.79
249,10,260,967,53492,30.2,"SC",0.87,428.01
249,10,260,967,53493,30.3,"SC",0.87,428.3
249,10,260,967,53494,30.4,"SC",0.87,428.48
249,10,260,967,53495,30.5,"SC",0.87,428.69
249,10,260,967,53496,30.6,"SC",0.87,429.01
249,10,260,967,53497,30.7,"SC",0.87,429.23
249,10,260,967,53498,30.8,"SC",0.87,429.46
249,10,260,967,53499,30.9,"SC",0.87,429.53
249,10,260,967,53500,31,"SC",0.87,429.53
249,10,260,972,53501,0,"SC",0.99,0
249,10,260,972,53502,0.1,"SC",0.99,2.29
249,10,260,972,53503,0.2,"SC",0.99,3.51
249,10,260,972,53504,0.3,"SC",0.99,6.6
249,10,260,972,53505,0.4,"SC",0.99,9.12
249,10,260,972,53506,0.5,"SC",0.99,11.08
249,10,260,972,53507,0.6,"SC",0.99,13.3
249,10,260,972,53508,0.7,"SC",0.99,14.53
249,10,260,972,53509,0.8,"SC",0.99,15.6
249,10,260,972,53510,0.9,"SC",0.99,17.39
249,10,260,972,53511,1,"SC",0.99,18.59
249,10,260,972,53512,1.1,"SC",0.99,20.31
249,10,260,972,53513,1.2,"SC",0.99,21.19
249,10,260,972,53514,1.3,"SC",0.99,22.48
249,10,260,972,53515,1.4,"SC",0.99,23.3
249,10,260,972,53516,1.5,"SC",0.99,24.03
249,10,260,972,53517,1.6,"SC",0.99,25.09
249,10,260,972,53518,1.7,"SC",0.99,25.8
249,10,260,972,53519,1.8,"SC",0.99,26.57
249,10,260,972,53520,1.9,"SC",0.99,27.74
249,10,260,972,53521,2,"SC",0.99,28.45
249,10,260,972,53522,2.1,"SC",0.99,29.62
249,10,260,972,53523,2.2,"SC",0.99,30.44
249,10,260,972,53524,2.3,"SC",0.99,31.72
249,10,260,972,53525,2.4,"SC",0.99,32.57
249,10,260,972,53526,2.5,"SC",0.99,33.38
249,10,260,972,53527,2.6,"SC",0.99,34.66
249,10,260,972,53528,2.7,"SC",0.99,35.58
249,10,260,972,53529,2.8,"SC",0.99,36.56
249,10,260,972,53530,2.9,"SC",0.99,38.05
249,10,260,972,53531,3,"SC",0.99,39.11
249,10,260,972,53532,3.1,"SC",0.99,40.65
249,10,260,972,53533,3.2,"SC",0.99,41.7
249,10,260,972,53534,3.3,"SC",0.99,43.29
249,10,260,972,53535,3.4,"SC",0.99,44.37
249,10,260,972,53536,3.5,"SC",0.99,45.54
249,10,260,972,53537,3.6,"SC",0.99,47.38
249,10,260,972,53538,3.7,"SC",0.99,48.64
249,10,260,972,53539,3.8,"SC",0.99,49.93
249,10,260,972,53540,3.9,"SC",0.99,51.75
249,10,260,972,53541,4,"SC",0.99,52.93
249,10,260,972,53542,4.1,"SC",0.99,54.58
249,10,260,972,53543,4.2,"SC",0.99,55.6
249,10,260,972,53544,4.3,"SC",0.99,57.14
249,10,260,972,53545,4.4,"SC",0.99,58.19
249,10,260,972,53546,4.5,"SC",0.99,59.19
249,10,260,972,53547,4.6,"SC",0.99,60.74
249,10,260,972,53548,4.7,"SC",0.99,61.71
249,10,260,972,53549,4.8,"SC",0.99,62.69
249,10,260,972,53550,4.9,"SC",0.99,64.25
249,10,260,972,53551,5,"SC",0.99,65.29
249,10,260,972,53552,5.1,"SC",0.99,66.86
249,10,260,972,53553,5.2,"SC",0.99,67.95
249,10,260,972,53554,5.3,"SC",0.99,69.49
249,10,260,972,53555,5.4,"SC",0.99,70.55
249,10,260,972,53556,5.5,"SC",0.99,71.62
249,10,260,972,53557,5.6,"SC",0.99,73.23
249,10,260,972,53558,5.7,"SC",0.99,74.31
249,10,260,972,53559,5.8,"SC",0.99,75.38
249,10,260,972,53560,5.9,"SC",0.99,76.97
249,10,260,972,53561,6,"SC",0.99,78.14
249,10,260,972,53562,6.1,"SC",0.99,79.79
249,10,260,972,53563,6.2,"SC",0.99,80.87
249,10,260,972,53564,6.3,"SC",0.99,82.61
249,10,260,972,53565,6.4,"SC",0.99,83.76
249,10,260,972,53566,6.5,"SC",0.99,84.89
249,10,260,972,53567,6.6,"SC",0.99,86.7
249,10,260,972,53568,6.7,"SC",0.99,87.9
249,10,260,972,53569,6.8,"SC",0.99,89.19
249,10,260,972,53570,6.9,"SC",0.99,91
249,10,260,972,53571,7,"SC",0.99,92.33
249,10,260,972,53572,7.1,"SC",0.99,94.23
249,10,260,972,53573,7.2,"SC",0.99,95.5
249,10,260,972,53574,7.3,"SC",0.99,97.47
249,10,260,972,53575,7.4,"SC",0.99,98.82
249,10,260,972,53576,7.5,"SC",0.99,100.17
249,10,260,972,53577,7.6,"SC",0.99,102.25
249,10,260,972,53578,7.7,"SC",0.99,103.64
249,10,260,972,53579,7.8,"SC",0.99,105.08
249,10,260,972,53580,7.9,"SC",0.99,107.26
249,10,260,972,53581,8,"SC",0.99,108.76
249,10,260,972,53582,8.1,"SC",0.99,111
249,10,260,972,53583,8.2,"SC",0.99,112.55
249,10,260,972,53584,8.3,"SC",0.99,114.95
249,10,260,972,53585,8.4,"SC",0.99,116.58
249,10,260,972,53586,8.5,"SC",0.99,118.22
249,10,260,972,53587,8.6,"SC",0.99,120.71
249,10,260,972,53588,8.7,"SC",0.99,122.47
249,10,260,972,53589,8.8,"SC",0.99,124.14
249,10,260,972,53590,8.9,"SC",0.99,126.77
249,10,260,972,53591,9,"SC",0.99,128.57
249,10,260,972,53592,9.1,"SC",0.99,131.3
249,10,260,972,53593,9.2,"SC",0.99,133.14
249,10,260,972,53594,9.3,"SC",0.99,136.01
249,10,260,972,53595,9.4,"SC",0.99,137.89
249,10,260,972,53596,9.5,"SC",0.99,139.87
249,10,260,972,53597,9.6,"SC",0.99,142.98
249,10,260,972,53598,9.7,"SC",0.99,145.01
249,10,260,972,53599,9.8,"SC",0.99,147.18
249,10,260,972,53600,9.9,"SC",0.99,150.38
249,10,260,972,53601,10,"SC",0.99,152.63
249,10,260,972,53602,10.1,"SC",0.99,155.93
249,10,260,972,53603,10.2,"SC",0.99,158.13
249,10,260,972,53604,10.3,"SC",0.99,161.58
249,10,260,972,53605,10.4,"SC",0.99,163.85
249,10,260,972,53606,10.5,"SC",0.99,166.24
249,10,260,972,53607,10.6,"SC",0.99,169.77
249,10,260,972,53608,10.7,"SC",0.99,172.19
249,10,260,972,53609,10.8,"SC",0.99,174.59
249,10,260,972,53610,10.9,"SC",0.99,178.16
249,10,260,972,53611,11,"SC",0.99,180.61
249,10,260,972,53612,11.1,"SC",0.99,184.4
249,10,260,972,53613,11.2,"SC",0.99,186.84
249,10,260,972,53614,11.3,"SC",0.99,190.6
249,10,260,972,53615,11.4,"SC",0.99,193.18
249,10,260,972,53616,11.5,"SC",0.99,195.76
249,10,260,972,53617,11.6,"SC",0.99,199.68
249,10,260,972,53618,11.7,"SC",0.99,202.3
249,10,260,972,53619,11.8,"SC",0.99,205.02
249,10,260,972,53620,11.9,"SC",0.99,208.96
249,10,260,972,53621,12,"SC",0.99,211.67
249,10,260,972,53622,12.1,"SC",0.99,215.72
249,10,260,972,53623,12.2,"SC",0.99,218.48
249,10,260,972,53624,12.3,"SC",0.99,222.54
249,10,260,972,53625,12.4,"SC",0.99,225.45
249,10,260,972,53626,12.5,"SC",0.99,228.28
249,10,260,972,53627,12.6,"SC",0.99,232.64
249,10,260,972,53628,12.7,"SC",0.99,235.52
249,10,260,972,53629,12.8,"SC",0.99,238.42
249,10,260,972,53630,12.9,"SC",0.99,242.74
249,10,260,972,53631,13,"SC",0.99,245.74
249,10,260,972,53632,13.1,"SC",0.99,250.13
249,10,260,972,53633,13.2,"SC",0.99,252.94
249,10,260,972,53634,13.3,"SC",0.99,257.25
249,10,260,972,53635,13.4,"SC",0.99,260.18
249,10,260,972,53636,13.5,"SC",0.99,262.98
249,10,260,972,53637,13.6,"SC",0.99,267.17
249,10,260,972,53638,13.7,"SC",0.99,269.93
249,10,260,972,53639,13.8,"SC",0.99,272.71
249,10,260,972,53640,13.9,"SC",0.99,276.86
249,10,260,972,53641,14,"SC",0.99,279.68
249,10,260,972,53642,14.1,"SC",0.99,283.83
249,10,260,972,53643,14.2,"SC",0.99,286.54
249,10,260,972,53644,14.3,"SC",0.99,290.59
249,10,260,972,53645,14.4,"SC",0.99,293.29
249,10,260,972,53646,14.5,"SC",0.99,296
249,10,260,972,53647,14.6,"SC",0.99,300.16
249,10,260,972,53648,14.7,"SC",0.99,302.8
249,10,260,972,53649,14.8,"SC",0.99,305.6
249,10,260,972,53650,14.9,"SC",0.99,309.69
249,10,260,972,53651,15,"SC",0.99,312.37
249,10,260,972,53652,15.1,"SC",0.99,316.62
249,10,260,972,53653,15.2,"SC",0.99,319.4
249,10,260,972,53654,15.3,"SC",0.99,323.62
249,10,260,972,53655,15.4,"SC",0.99,326.45
249,10,260,972,53656,15.5,"SC",0.99,329.28
249,10,260,972,53657,15.6,"SC",0.99,333.67
249,10,260,972,53658,15.7,"SC",0.99,336.38
249,10,260,972,53659,15.8,"SC",0.99,339.2
249,10,260,972,53660,15.9,"SC",0.99,343.51
249,10,260,972,53661,16,"SC",0.99,346.32
249,10,260,972,53662,16.1,"SC",0.99,350.48
249,10,260,972,53663,16.2,"SC",0.99,353.27
249,10,260,972,53664,16.3,"SC",0.99,357.44
249,10,260,972,53665,16.4,"SC",0.99,360.2
249,10,260,972,53666,16.5,"SC",0.99,362.86
249,10,260,972,53667,16.6,"SC",0.99,366.81
249,10,260,972,53668,16.7,"SC",0.99,369.36
249,10,260,972,53669,16.8,"SC",0.99,371.84
249,10,260,972,53670,16.9,"SC",0.99,375.34
249,10,260,972,53671,17,"SC",0.99,377.29
249,10,260,972,53672,17.1,"SC",0.99,379.74
249,10,260,972,53673,17.2,"SC",0.99,380.99
249,10,260,972,53674,17.3,"SC",0.99,382.76
249,10,260,972,53675,17.4,"SC",0.99,383.86
249,10,260,972,53676,17.5,"SC",0.99,384.94
249,10,260,972,53677,17.6,"SC",0.99,386.57
249,10,260,972,53678,17.7,"SC",0.99,387.72
249,10,260,972,53679,17.8,"SC",0.99,388.88
249,10,260,972,53680,17.9,"SC",0.99,390.68
249,10,260,972,53681,18,"SC",0.99,391.98
249,10,260,972,53682,18.1,"SC",0.99,394.07
249,10,260,972,53683,18.2,"SC",0.99,395.5
249,10,260,972,53684,18.3,"SC",0.99,397.57
249,10,260,972,53685,18.4,"SC",0.99,398.68
249,10,260,972,53686,18.5,"SC",0.99,399.57
249,10,260,972,53687,18.6,"SC",0.99,400.79
249,10,260,972,53688,18.7,"SC",0.99,401.61
249,10,260,972,53689,18.8,"SC",0.99,402.42
249,10,260,972,53690,18.9,"SC",0.99,403.59
249,10,260,972,53691,19,"SC",0.99,404.38
249,10,260,972,53692,19.1,"SC",0.99,405.7
249,10,260,972,53693,19.2,"SC",0.99,406.65
249,10,260,972,53694,19.3,"SC",0.99,408.19
249,10,260,972,53695,19.4,"SC",0.99,409.28
249,10,260,972,53696,19.5,"SC",0.99,410.5
249,10,260,972,53697,19.6,"SC",0.99,412.49
249,10,260,972,53698,19.7,"SC",0.99,413.81
249,10,260,972,53699,19.8,"SC",0.99,414.85
249,10,260,972,53700,19.9,"SC",0.99,415.75
249,10,260,972,53701,20,"SC",0.99,416.31
249,10,260,972,53702,20.1,"SC",0.99,417.05
249,10,260,972,53703,20.2,"SC",0.99,417.55
249,10,260,972,53704,20.3,"SC",0.99,418.28
249,10,260,972,53705,20.4,"SC",0.99,418.76
249,10,260,972,53706,20.5,"SC",0.99,419.23
249,10,260,972,53707,20.6,"SC",0.99,419.91
249,10,260,972,53708,20.7,"SC",0.99,420.36
249,10,260,972,53709,20.8,"SC",0.99,420.83
249,10,260,972,53710,20.9,"SC",0.99,421.48
249,10,260,972,53711,21,"SC",0.99,421.9
249,10,260,972,53712,21.1,"SC",0.99,422.53
249,10,260,972,53713,21.2,"SC",0.99,422.93
249,10,260,972,53714,21.3,"SC",0.99,423.56
249,10,260,972,53715,21.4,"SC",0.99,423.94
249,10,260,972,53716,21.5,"SC",0.99,424.33
